26-Apr-2017 08:45:43 - INFO    :: RSSCHECK : delaying thread for 30 seconds to avoid locks.
26-Apr-2017 08:58:50 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:58:50 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:58:50 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:58:50 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:58:50 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:58:53 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:58:53 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:58:53 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:58:53 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:58:53 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:58:53 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:58:53 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:58:53 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:58:53 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:58:53 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:58:53 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:58:53 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:58:53 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:58:53 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:58:56 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:58:56 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:58:56 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:58:56 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:58:56 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:58:56 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:58:56 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:58:56 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:58:56 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:58:56 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:58:56 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:58:56 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:58:56 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:58:56 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:58:59 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:58:59 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:58:59 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:58:59 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:58:59 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:58:59 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:58:59 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:58:59 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:00 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:00 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:00 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:00 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:00 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:00 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:02 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:02 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:02 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:02 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:02 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:02 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:02 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:02 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:03 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:03 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:03 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:03 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:03 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:03 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:05 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:05 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:05 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:05 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:05 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:05 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:05 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:05 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:05 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:05 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:05 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:05 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:05 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:05 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:08 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:08 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:08 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:08 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:08 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:08 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:08 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:08 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:08 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:08 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:08 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:08 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:08 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:08 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:11 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:11 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:11 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:11 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:11 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:11 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:11 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:11 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:12 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:12 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:12 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:12 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:12 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:12 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:15 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:15 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:15 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:15 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:15 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:15 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:15 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:15 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:15 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:15 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:15 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:15 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:15 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:15 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:17 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:18 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:18 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:18 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:18 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:18 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:18 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:18 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:18 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:18 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:18 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:18 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:18 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:18 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:21 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:21 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:21 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:21 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:21 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:21 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:21 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:21 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:21 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:21 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:21 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:21 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:21 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:21 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:24 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:24 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:24 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:24 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:24 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:24 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:24 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:24 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:24 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:24 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:59:24 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:59:24 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:59:24 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:59:24 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:59:27 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:59:27 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:59:27 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:59:27 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:59:27 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:59:27 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:59:27 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:59:27 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:59:27 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:59:27 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
